User ID,From Station,To Station,Vehicle ID,Unlock Time,Lock Time,Total Time,Battery Used,Distance
185,32,25,107,29.619407120458078,0.0,30.467935257881948,21.213203435596427,4.242640687119285
204,25,15,82,11.299052570210392,0.0,12.996108845058103,42.42640687119285,8.48528137423857
216,1,4,23,0,0.0,1.8000000000000114,44.99999999999999,9.0
217,22,26,18,0,0.0,1.3416407864998803,33.54101966249685,6.708203932499369
197,21,1,122,19.820354550247686,0.0,21.98368531552609,54.083269131959845,10.816653826391969
149,35,1,209,68.5744459600729,0.0,72.41632050253261,96.04686356149273,19.209372712298546
220,0,11,89,0,0.0,3.0594117081556647,76.48529270389179,15.297058540778355
222,16,33,14,0,0.0,1.8973665961010227,47.4341649025257,9.486832980505138
177,13,10,124,37.64070910049534,8.66583973517163,48.203915431767996,47.4341649025257,9.486832980505138
183,23,20,99,40.87767809236354,0.0,42.67767809236355,44.99999999999999,9.0
187,30,0,17,36.19324060218182,0.0,39.19324060218182,75.0,15.0
206,30,1,184,17.193240602181817,0.0,20.25265231033748,76.48529270389179,15.297058540778355
198,10,19,95,27.203915431767996,0.0,29.3672461970464,54.083269131959845,10.816653826391969
228,27,25,169,0,0.0,1.1999999999999886,30.0,6.0
230,16,9,125,0,0.0,0.8485281374238696,21.213203435596427,4.242640687119285
178,17,19,148,53.19999999999999,0.0,55.67386337537059,61.846584384264915,12.36931687685298
233,27,23,93,0,0.0,1.3416407864998803,33.54101966249685,6.708203932499369
234,27,24,41,0,0.0,1.8000000000000114,44.99999999999999,9.0
236,29,22,101,0,0.0,0.8485281374238696,21.213203435596427,4.242640687119285
235,27,0,155,0,0.0,3.0,75.0,15.0
224,13,6,80,17.152759226015093,0.0,18.001287363438962,21.213203435596427,4.242640687119285
240,26,20,18,1.8203545502476857,0.0,2.42035455024768,15.0,3.0
199,13,11,22,42.15275922601509,0.0,44.62662260138569,61.846584384264915,12.36931687685298
246,16,25,98,0,0.0,2.1633307652784026,54.083269131959845,10.816653826391969
191,35,29,173,58.65408882095309,0.0,59.254088820953086,15.0,3.0
237,35,27,178,12.654088820953092,0.0,13.995729607452972,33.54101966249685,6.708203932499369
241,4,28,23,8.300000000000011,0.0,10.700000000000017,60.00000000000001,12.0
173,35,11,9,76.65408882095309,0.0,79.0540888209531,60.00000000000001,12.0
161,3,17,5,89.64070910049534,0.0,91.33776537534305,42.42640687119285,8.48528137423857
215,7,3,6,36.04070910049535,0.0,37.38234988699523,33.54101966249685,6.708203932499369
212,7,21,203,39.04070910049535,0.0,40.73776537534306,42.42640687119285,8.48528137423857
223,5,7,147,27.444230474912302,0.0,29.9180938502829,61.846584384264915,12.36931687685298
249,7,27,46,2.0407091004953486,0.0,4.204039865773751,54.083269131959845,10.816653826391969
244,5,6,119,6.4442304749123025,0.0,9.503642183067967,76.48529270389179,15.297058540778355
203,20,12,18,49.92035455024768,0.0,51.26199533674756,33.54101966249685,6.708203932499369
126,2,31,13,12.775329359192995,115.16525893265134,131,76.48529270389179,15.297058540778355
256,15,2,7,0,0.0,1.3416407864998519,33.54101966249685,6.708203932499369
221,9,10,54,0,36.807830863536,37.40783086353599,15.0,3.0
257,31,15,171,0,0.0,2.163330765278374,54.083269131959845,10.816653826391969
186,23,26,93,71.82035455024766,0.0,73.71772114634871,47.4341649025257,9.486832980505138
254,15,18,82,0,4.102633403898949,6,47.4341649025257,9.486832980505138
195,32,0,191,61.80000000000001,0.0,65.03109888428071,80.77747210701756,16.15549442140351
205,10,33,124,53.40783086353599,0.0,55.88169423890656,61.846584384264915,12.36931687685298
255,29,32,173,5.754088820953086,0.0,7.651455417054137,47.4341649025257,9.486832980505138
260,18,35,55,0,0.0,3.231098884280698,80.77747210701756,16.15549442140351
250,20,32,99,16.465849632562595,0.0,17.665849632562583,30.0,6.0
226,23,27,139,40.348591011474014,0.0,41.690231797973865,33.54101966249685,6.708203932499369
264,29,0,176,0,0.0,3.8418745424597205,96.04686356149273,19.209372712298546
190,23,5,21,76.34859101147401,0.0,78.14859101147402,44.99999999999999,9.0
251,24,20,41,16.30000000000001,0.0,17.641640786499863,33.54101966249685,6.708203932499369
210,10,3,54,58.90783086353599,0.0,59.75635900095983,21.213203435596427,4.242640687119285
268,16,34,97,0,0.0,1.8000000000000114,44.99999999999999,9.0
262,10,7,123,7.001856758053691,0.0,8.801856758053702,44.99999999999999,9.0
238,23,22,138,28.348591011474014,7.051408988525964,36,15.0,3.0
275,10,3,29,0,0.0,0.8485281374238411,21.213203435596427,4.242640687119285
276,10,0,179,0,0.0,2.47386337537057,61.846584384264915,12.36931687685298
278,8,5,87,0,0.0,1.897366596101051,47.4341649025257,9.486832980505138
227,1,19,184,52.79235720306173,0.0,54.59235720306174,44.99999999999999,9.0
196,2,21,7,84.82035455024766,0.0,86.71772114634871,47.4341649025257,9.486832980505138
267,21,17,10,15.43625018517804,0.0,16.77789097167789,33.54101966249685,6.708203932499369
232,17,20,5,50.03625018517806,0.0,51.93361678127911,47.4341649025257,9.486832980505138
258,21,12,203,24.43625018517804,0.0,26.33361678127909,47.4341649025257,9.486832980505138
272,21,4,28,10.43625018517804,0.0,12.33361678127909,47.4341649025257,9.486832980505138
283,29,13,175,0,0.0,2.6832815729997606,67.0820393249937,13.416407864998739
218,25,33,98,68.02161915765032,0.0,69.36325994415017,33.54101966249685,6.708203932499369
219,25,21,169,67.02161915765032,0.0,68.36325994415017,33.54101966249685,6.708203932499369
248,25,8,107,38.02161915765032,0.0,39.91898575375137,47.4341649025257,9.486832980505138
288,24,28,145,0,0.0,2.3999999999999773,60.00000000000001,12.0
252,27,23,139,39.16894556172167,0.0,40.51058634822152,33.54101966249685,6.708203932499369
259,12,18,18,18.740709100495337,14.863206331272636,34.203915431767996,15.0,3.0
202,3,25,6,88.71030605566051,0.0,91.39358762866027,67.0820393249937,13.416407864998739
167,3,32,29,123.69777054234135,0.0,126.75718225049701,76.48529270389179,15.297058540778355
245,26,11,58,9.39604356228844,37.112460846393105,49.0540888209531,63.63961030678929,12.727922061357855
200,3,30,54,90.71030605566051,0.0,94.20887719256768,87.46427842267951,17.4928556845359
287,18,7,82,6.203915431767996,0.0,7.545556218267848,33.54101966249685,6.708203932499369
